Building_ID,Location,Building_Type,Energy_Saved_kWh,Energy_Waste_kWh,Energy_Savings_%,HVAC_System_Type_Num,External_Temperature_C,Building_Occupancy_%
B2237,Toronto,Hotel,13196.181019427975,13196.181019427975,23.7636773382948,1,31.769074944189565,65.18533246688054
B2238,Hamilton,Hotel,19324.732785298344,19324.732785298344,10.482694883617404,1,10.559905385861434,88.19209862360383
B2239,Mississauga,Hotel,46974.58575596579,46974.58575596579,20.14839856199356,0,7.369074865724858,69.57114188247357
B2240,Ottawa,Hospital,21325.988069677063,21325.988069677063,24.906587559078964,1,12.185305097286143,49.06439816303626
B2241,Ottawa,Hospital,79468.50664325182,79468.50664325182,38.1938803799475,0,28.83734836100571,83.74850683033286
B2242,Hamilton,Office,23671.204672401946,23671.204672401946,22.02205009372381,0,6.0401080017945,91.5023923815819
B2243,London,School,81444.77752121724,81444.77752121724,30.682192679714355,0,22.484205052504688,20.77839697889775
B2244,Toronto,School,38957.64827429708,38957.64827429708,41.386186379586384,2,34.8631254857393,57.87396797975123
B2245,Mississauga,Hotel,24682.479447733,24682.479447733,15.818789610981668,1,30.670882815126184,35.60607637681997
B2246,Mississauga,Office,22012.263787432777,22012.263787432777,13.96925776234021,1,20.64337067130769,14.235507808925266
B2247,Mississauga,Office,67221.32859900015,67221.32859900015,24.608060378078054,0,6.90922727859927,70.16920256025868
B2248,Mississauga,Hotel,11920.653902968828,11920.653902968828,17.853543703336793,0,29.94120543157129,87.6493699713303
B2249,Hamilton,Office,74125.31513532702,74125.31513532702,29.45685527116338,0,22.969355245316315,24.661238902965465
B2250,Ottawa,School,16222.505244519532,16222.505244519532,17.050505716907942,1,8.447989911787005,83.11722918615105
B2251,Mississauga,School,32743.425253322843,32743.425253322843,17.96776359707338,1,7.815718544700686,86.80561601832474
B2252,Hamilton,School,29837.79259981005,29837.79259981005,16.100978221950786,1,32.28880458309777,92.29063983998353
B2253,Toronto,Hospital,37714.408654817234,37714.408654817234,14.359438246592273,1,25.076007888142357,33.87565801774472
B2254,Ottawa,Hospital,79066.37029909252,79066.37029909252,32.2770799109165,0,29.878603979502667,91.35577586709005
B2255,Ottawa,School,66649.52193024292,66649.52193024292,25.82978971285329,1,31.36936700846802,38.8596479262789
B2256,Ottawa,Hotel,50863.83694526742,50863.83694526742,24.39495881442067,0,22.153170561449667,59.71042121099526
B2257,Toronto,School,36134.55288194255,36134.55288194255,43.86393519452225,2,20.52339055265124,14.545672374905392
B2258,London,School,21211.07647936652,21211.07647936652,37.45352954969928,0,17.912822309629703,13.949297953186925
B2259,Hamilton,Office,130665.0422647726,130665.0422647726,43.65963347924417,2,14.508397633733578,74.83358914589826
B2260,Mississauga,Mall,35472.3920269066,35472.3920269066,14.6139021271732,1,18.037878825761357,50.00319801800119
B2261,Toronto,Mall,11734.919989085538,11734.919989085538,16.701765510255644,1,28.216389671904693,33.06631378322958
B2262,Mississauga,School,46355.31458189526,46355.31458189526,26.660470663965494,0,23.057702930453942,27.13721464224192
B2263,Toronto,Hospital,74708.73049174441,74708.73049174441,32.40221584934233,0,31.77569869864538,70.29581417732962
B2264,Mississauga,Hospital,51303.96618505262,51303.96618505262,26.306818743663417,0,18.301400431375637,10.036138962280589
B2265,Mississauga,Hospital,48372.32734777202,48372.32734777202,26.080207886890783,0,23.212687361562622,82.53020522771688
B2266,Mississauga,Hotel,41037.03191672161,41037.03191672161,18.396552615453363,1,23.93922659275966,17.132464551693595
B2267,Ottawa,Office,32945.93879465782,32945.93879465782,28.21751135767966,1,22.750914869189767,27.23406534173075
B2268,Toronto,Office,27169.98949497407,27169.98949497407,21.86184078554258,1,26.07901319256549,44.76127557691807
B2269,Toronto,Hotel,83198.68295054926,83198.68295054926,28.797153147984293,1,12.123004051244187,53.63728657444933
B2270,Hamilton,Office,130847.33824035618,130847.33824035618,52.369525437335,2,20.37091332637372,41.949560423254766
B2271,Ottawa,Hotel,87092.46324697197,87092.46324697197,40.76831844517768,2,8.12674408425043,38.86409484858645
B2272,Hamilton,Hotel,81481.18995663089,81481.18995663089,46.88576395922519,2,16.535339829344377,96.75244108658696
B2273,Toronto,Mall,51376.04341937558,51376.04341937558,18.68188100269297,0,19.63001205863793,67.74217131190548
B2274,Toronto,Office,58123.052090418525,58123.052090418525,26.876572427825103,0,24.566727786364176,12.10896598306494
B2275,Ottawa,School,57738.54174465761,57738.54174465761,49.24465137346967,2,33.5159315775861,48.71583175998818
B2276,Toronto,Office,45722.448168088304,45722.448168088304,22.38753413046842,1,23.01953199645068,88.75078297695732
B2277,Hamilton,School,32097.54864651257,32097.54864651257,46.496141294399706,2,27.307817485296795,37.13105677696012
B2278,Toronto,Hotel,81706.851674298,81706.851674298,31.09068275040184,0,20.187981784856085,18.51007102969494
B2279,Hamilton,Hospital,26725.300055356216,26725.300055356216,47.63851510672703,2,24.02312094128994,78.2546294430926
B2280,Ottawa,Office,32945.93879465782,32945.93879465782,28.21751135767966,1,7.127966484013203,64.54124487424731
B2281,Toronto,Hotel,81706.851674298,81706.851674298,31.09068275040184,0,12.631747425255409,61.32812570438535
B2282,Hamilton,Hospital,71974.42047224971,71974.42047224971,47.92200130772441,2,15.85559279615416,14.821890364666714
B2283,Toronto,Hotel,42309.848093209206,42309.848093209206,19.7036529214062,1,19.174800650195408,22.64491088159656
B2284,Hamilton,Office,24857.18889043049,24857.18889043049,25.81673705791725,0,6.369462365071512,66.02944565918024
B2285,London,Hotel,128279.78466692356,128279.78466692356,46.04861242304806,2,9.20072292659953,28.704145731295224
B2286,Hamilton,Hospital,84116.92138992003,84116.92138992003,28.397703072306506,1,13.304429233739173,55.36630717735819
B2287,London,Mall,15455.622972706537,15455.622972706537,27.52720098998596,0,34.14598072703152,59.03935174264541
B2288,London,Office,20327.756800198928,20327.756800198928,10.96376429153521,1,14.940410213091525,35.51564712438454
B2289,Hamilton,School,46131.26991957726,46131.26991957726,17.988113332787645,1,19.461231743362475,95.35826399873436
B2290,Mississauga,Hospital,64191.08467754864,64191.08467754864,28.689333570924404,0,10.882931382151789,85.82176961520176
B2291,London,Office,23521.341587845105,23521.341587845105,25.68649695204564,1,23.32340213227305,75.01361568695187
B2292,Ottawa,Hotel,24112.873777616827,24112.873777616827,12.584930993254815,1,13.420496465479228,17.01944797684682
B2293,London,Hotel,21010.48191408954,21010.48191408954,18.29291271206495,1,11.209777353152804,19.551701737811747
B2294,Ottawa,Hotel,121453.46616890962,121453.46616890962,42.73409182312534,2,20.49717885337937,54.350321127846016
B2295,Mississauga,Mall,43966.40414995336,43966.40414995336,28.858262878213694,1,5.165173974812625,24.464201427188712
B2296,Hamilton,Hospital,71974.42047224971,71974.42047224971,47.92200130772441,2,5.22992097947676,98.04389171765268
B2297,Toronto,Office,11933.700164641648,11933.700164641648,10.066062922940466,1,11.572064273055734,24.26682106246685
B2298,London,Mall,44865.55267583238,44865.55267583238,15.456618604673848,1,6.101640875024634,53.87210519175766
B2299,Hamilton,Hotel,62692.01888476155,62692.01888476155,27.156445026669136,0,8.24077262392074,42.770895115735485
B2300,Ottawa,Hotel,11940.785710807424,11940.785710807424,12.634549891832386,1,15.165819480162549,67.54477793086882
B2301,Hamilton,Hospital,6702.14820567429,6702.14820567429,11.459309104073872,1,29.077570387394385,21.61327680004824
B2302,Ottawa,Hotel,38348.55219976045,38348.55219976045,13.55038872731278,1,22.161459301079024,48.728478523815184
B2303,Mississauga,Hotel,30836.241353576406,30836.241353576406,23.936983940663836,0,20.38003177869249,34.72345295264293
B2304,Toronto,Mall,21178.15065863115,21178.15065863115,25.460953262694325,0,13.804664696243648,89.89763722045193
B2305,Hamilton,Hospital,42115.49980705304,42115.49980705304,25.78675621988667,1,32.95261158298449,13.652714092122558
B2306,Hamilton,Mall,64553.69225918627,64553.69225918627,23.88951378683953,1,16.91045123711575,92.23547446058132
B2307,Toronto,Hospital,17102.316225580602,17102.316225580602,31.324260716530087,0,7.612783003873145,84.96947246977004
B2308,Toronto,Hotel,25492.685885721818,25492.685885721818,10.737697768216512,1,23.51199548353404,36.78136447967339
B2309,Ottawa,Hotel,30229.92144121253,30229.92144121253,16.6627148490779,1,8.415151804298041,81.03615892093943
B2310,London,Hotel,22440.61031000514,22440.61031000514,13.202773942665596,1,15.356694284050764,12.80922043048728
B2311,Ottawa,Hospital,57897.47590456475,57897.47590456475,26.21885155880634,0,20.222358161534267,97.01789952640544
B2312,Toronto,Hotel,39445.61383846562,39445.61383846562,20.770450707505308,1,31.226675740555272,57.39354483308104
B2313,London,Hotel,120332.60976161675,120332.60976161675,46.721137458242815,2,19.80639741020356,37.29529234589008
B2314,Mississauga,Office,18809.997946669697,18809.997946669697,13.886596940998954,1,26.06776298094993,42.63248913352093
B2315,Ottawa,Hotel,39172.286619306935,39172.286619306935,33.28537855370385,0,34.78450516997211,15.976481811444764
B2316,Hamilton,Office,52154.17556765725,52154.17556765725,24.15464480431423,0,8.944673596939449,99.04145626378352
B2317,Hamilton,Hotel,81481.18995663089,81481.18995663089,46.88576395922519,2,13.241945765585584,13.53627506356232
B2318,Hamilton,Hotel,57155.95567833082,57155.95567833082,25.96524746523012,0,16.837282267929393,68.9416410833073
B2319,Ottawa,Hotel,11940.785710807424,11940.785710807424,12.634549891832386,1,17.65484535616494,49.846233493581245
B2320,Hamilton,Hotel,52774.79348176392,52774.79348176392,47.40082989682233,2,17.33063225796637,95.40245963698436
B2321,Mississauga,School,86497.17328437197,86497.17328437197,29.483761861010265,1,32.22833007669665,32.13997662761156
B2322,Hamilton,Hotel,19324.732785298344,19324.732785298344,10.482694883617404,1,26.420979334005693,57.88781415442102
B2323,London,School,27448.335514184248,27448.335514184248,28.41161262022029,1,23.237156422721117,53.41205877244776
B2324,Toronto,Mall,26869.466775296318,26869.466775296318,19.83454287510166,0,14.281181535883462,73.25797996450912
B2325,Hamilton,Hotel,20624.37356690158,20624.37356690158,25.96293095754104,1,29.71371152663884,16.120920875717847
B2326,London,Office,106902.9937161158,106902.9937161158,45.66336772623665,2,33.65181534454967,27.44102170210193
B2327,London,Hotel,18338.444197388424,18338.444197388424,19.618804181834605,1,29.6359484765068,29.310833808356485
B2328,Ottawa,Hotel,45159.2163405114,45159.2163405114,30.24813250918957,0,5.046953155744188,76.43356793575207
B2329,London,Hospital,107406.54955128283,107406.54955128283,48.8133503173441,2,24.09204110550221,27.022482669406607
B2330,Mississauga,Office,29317.415864567767,29317.415864567767,10.244289595702265,1,6.534061443263022,61.6142587501879
B2331,London,Hotel,40287.277117538266,40287.277117538266,26.99661998365917,1,12.728216610011655,29.371943845085838
B2332,Mississauga,Hotel,33146.23965177122,33146.23965177122,20.235177259564445,1,6.785741010433151,87.54624550755806
B2333,Toronto,Mall,11734.919989085538,11734.919989085538,16.701765510255644,1,23.11386358848163,94.79669090406746
B2334,Toronto,Hospital,96511.31262264484,96511.31262264484,35.21231761006655,0,25.5976974047782,56.66436774480164
B2335,Ottawa,School,33372.68829885189,33372.68829885189,24.98685628230109,0,8.434629141977155,41.70779957882604
B2336,London,Hotel,16185.668808241928,16185.668808241928,19.68641144607005,1,16.515166491349383,31.065199751574923
B2337,Hamilton,Hospital,63035.33159436719,63035.33159436719,21.247937518892165,1,18.687095268666265,14.48029013707394
B2338,Hamilton,School,64564.02651824933,64564.02651824933,22.900073883361262,1,16.071590652827496,34.165006857774586
B2339,London,Office,18461.77440289141,18461.77440289141,32.51801002628124,0,8.63075001455579,68.88122019507861
B2340,Hamilton,Mall,96315.54338666872,96315.54338666872,39.78857294129746,2,17.568433705624262,58.025523817828976
B2341,Toronto,Hotel,42653.86873465366,42653.86873465366,26.159273494661544,0,27.535341434252544,94.96371504528346
B2342,Toronto,Office,14064.134033697672,14064.134033697672,11.311279463889717,1,7.130229935997664,45.66495362425305
B2343,Toronto,Mall,22017.24523568033,22017.24523568033,24.79138609759285,0,7.405400422457103,72.4477008095555
B2344,Mississauga,Office,28877.968190509127,28877.968190509127,26.639715845102742,1,15.643138755079526,54.039047272760925
B2345,London,Office,156009.667074819,156009.667074819,52.22483747049036,2,33.25177134856775,56.13185943317905
B2346,Hamilton,School,126817.33446479953,126817.33446479953,44.11186611679187,2,25.05717940168742,34.099688314370574
B2347,Hamilton,School,21506.63128952573,21506.63128952573,30.147757219186094,0,25.360098700176945,50.94556991577997
B2348,Mississauga,School,12568.920186812218,12568.920186812218,22.7214781085322,0,15.857599725135948,52.37064973114365
B2349,Toronto,Mall,11734.919989085538,11734.919989085538,16.701765510255644,1,22.809823736256156,73.59782695740405
B2350,Toronto,Mall,24217.25762650949,24217.25762650949,36.5052631545875,0,5.303935520832301,94.65759992675024
B2351,Hamilton,School,87269.36116995307,87269.36116995307,48.56134719347365,2,24.082881392286268,39.638914973425386
B2352,London,School,20070.45467142525,20070.45467142525,17.533080980272988,0,32.3986084272871,13.79804217231686
B2353,Mississauga,Mall,127025.66889747954,127025.66889747954,47.83819451923086,2,23.377204050344574,54.666561295057576
B2354,London,Hospital,37898.49877490412,37898.49877490412,14.299669123258871,1,31.21095780399035,59.001519893425176
B2355,Toronto,Office,27449.90410327868,27449.90410327868,35.36514374924611,0,26.719191663982816,25.15964960187237
B2356,Toronto,Mall,51376.04341937558,51376.04341937558,18.68188100269297,0,8.616752492110708,78.441814564846
B2357,Toronto,Hospital,97707.818829077,97707.818829077,39.060210940671325,0,32.073599218575254,98.64361975973424
B2358,Mississauga,Hotel,33146.23965177122,33146.23965177122,20.235177259564445,1,6.993315330673246,95.11972453076147
B2359,Toronto,Office,95332.5178402524,95332.5178402524,37.479235772985305,2,21.019024176432914,27.739543494128696
B2360,Hamilton,Hotel,29783.320935265976,29783.320935265976,12.158306221195309,1,9.26411371380373,88.78269159106847
B2361,London,Office,19137.474509972235,19137.474509972235,18.14098297130145,1,5.3511983219271215,73.40442727705162
B2362,Mississauga,Hospital,16621.400988722133,16621.400988722133,13.651005830176173,1,17.66102780382917,50.84619074262204
B2363,London,Hotel,61759.4013211834,61759.4013211834,27.56227813326104,1,13.851221229624688,58.65498948922561
B2364,Toronto,Hospital,36430.311259515845,36430.311259515845,19.376609439979354,1,19.58001481392809,86.46401574842123
B2365,Toronto,Mall,123187.70513721128,123187.70513721128,46.295579577936856,2,22.315996602036524,53.21214456745359
B2366,Mississauga,Hotel,104095.2368423348,104095.2368423348,44.13113977464223,2,6.312172169268421,43.58866321946142
B2367,Toronto,Hospital,17102.316225580602,17102.316225580602,31.324260716530087,0,8.69009885371237,54.392274372338726
B2368,Toronto,Office,36457.9336533015,36457.9336533015,16.39544441583294,1,21.75927189351276,62.12168236315442
B2369,Hamilton,Mall,14802.00457046184,14802.00457046184,14.091000784205418,1,15.295020595179746,27.0169888400514
B2370,Toronto,Mall,23051.73175623808,23051.73175623808,16.39543515137418,1,26.87520462648344,91.08169572402916
B2371,Toronto,Hotel,39100.5674455779,39100.5674455779,38.61934192330206,2,24.56874945775819,70.67682539466524
B2372,Hamilton,Hospital,35876.239085668,35876.239085668,17.217601243689998,1,30.36813088969721,66.99420256037399
B2373,Ottawa,Hospital,100403.8741562127,100403.8741562127,41.16905454562975,2,25.77478480007676,18.954660356257435
B2374,Mississauga,Hospital,77017.5947659277,77017.5947659277,25.939098888700595,0,17.897932321704445,64.37565443553326
B2375,Ottawa,Hotel,137946.16120443962,137946.16120443962,46.06135178604239,2,25.188998671832973,20.88645960146431
B2376,Toronto,Hospital,27832.35052236062,27832.35052236062,25.713584892163883,0,13.261435227662556,17.082790767585916
B2377,Ottawa,Hospital,22234.733974342817,22234.733974342817,22.76471237598394,0,14.18940496334638,57.4579806078154
B2378,Hamilton,School,29837.79259981005,29837.79259981005,16.100978221950786,1,28.6695547976238,46.25069806418455
B2379,Hamilton,Office,58308.92732309076,58308.92732309076,27.38579246519599,1,18.392585492047463,62.99292431406009
B2380,Toronto,Mall,27244.934315218798,27244.934315218798,12.912298132608434,1,28.95141021555057,18.029995125151476
B2381,Ottawa,Office,49060.59562742915,49060.59562742915,47.50427206411113,2,29.672671210048357,48.78847565625325
B2382,Hamilton,Mall,26570.29776820836,26570.29776820836,47.15511316621057,2,30.726870129838517,25.73080435406422
B2383,Mississauga,School,84598.74108144223,84598.74108144223,41.47692520356179,2,32.49905707523622,98.83900773317048
B2384,Hamilton,Mall,67573.05773774898,67573.05773774898,27.033135980758228,1,17.929556615398887,60.503519119165695
B2385,Hamilton,School,36870.23578860311,36870.23578860311,28.01363383119913,0,14.566004549634163,71.86931748467805
B2386,Toronto,Mall,123187.70513721128,123187.70513721128,46.295579577936856,2,22.46596239782341,39.287645261434704
B2387,London,Hospital,48303.55481644228,48303.55481644228,21.09389489994668,1,16.135172703128827,18.52650233014097
B2388,Toronto,Office,20556.11237642452,20556.11237642452,29.88482679003757,1,23.03222500400699,97.82837765051828
B2389,Mississauga,Office,17735.768948844343,17735.768948844343,20.90520288732281,1,26.16757587931474,35.76331318448649
B2390,Toronto,Hotel,96331.188351184,96331.188351184,44.19405439874543,2,25.652150554764106,48.14273666562168
B2391,Mississauga,School,84598.74108144223,84598.74108144223,41.47692520356179,2,16.23658661060364,68.48775295323175
B2392,Toronto,Mall,77792.9173496557,77792.9173496557,35.04636481734062,2,10.005806050962583,12.222756791750015
B2393,Toronto,School,38524.77967947601,38524.77967947601,28.792958320188728,1,17.915880153866226,82.92332174655583
B2394,Ottawa,Hospital,26294.25282550951,26294.25282550951,16.993486273061258,1,9.277824322457262,58.29203710257583
B2395,Ottawa,Office,36145.35593173663,36145.35593173663,41.46741599214591,2,31.70291105551425,35.03954683619399
B2396,Mississauga,Hospital,45889.492192167934,45889.492192167934,48.12294608272528,2,15.376323822135722,15.544718676322232
B2397,Ottawa,Hospital,150626.67830530857,150626.67830530857,53.58491212427759,2,9.633792416699713,24.62485739269973
B2398,Toronto,School,33554.92261998332,33554.92261998332,17.528286239944794,1,5.763432797172526,90.55304729680932
B2399,Hamilton,Hotel,60277.781621870905,60277.781621870905,28.75416403739876,1,24.374671588594527,71.7421801542302
B2400,Toronto,Hotel,99709.20039482872,99709.20039482872,41.98456820121387,2,24.1070695236423,32.491154947320084
B2401,Ottawa,Mall,37580.85264417299,37580.85264417299,20.94481982593598,0,15.21812499743875,15.904068845052658
B2402,Hamilton,Hospital,110531.87776328754,110531.87776328754,46.13842135766404,2,7.15135666542953,72.15537811479726
B2403,Toronto,Hotel,57325.862117108365,57325.862117108365,49.60443090825964,2,17.288866846856962,61.51669533709886
B2404,Toronto,Mall,74779.30061957597,74779.30061957597,37.85188490133057,0,14.336524851901808,46.40675720124115
B2405,Toronto,Mall,63244.964514729625,63244.964514729625,23.676877900464987,1,25.31361919205028,42.72503042710574
B2406,Hamilton,Mall,64553.69225918627,64553.69225918627,23.88951378683953,1,23.173377483580712,29.513284833619743
B2407,Mississauga,Office,50939.47176243237,50939.47176243237,19.688079428415,1,15.9378118459262,70.26501308837658
B2408,Mississauga,School,139353.589983882,139353.589983882,46.93136752767724,2,11.536776627649704,97.36012250144834
B2409,Toronto,Office,67594.22336999958,67594.22336999958,33.02872408999496,0,34.64107898466776,25.81437212531433
B2410,London,School,31006.54706429857,31006.54706429857,32.951773760420274,2,18.62004863588345,63.740495801395305
B2411,London,Hotel,23605.813119625836,23605.813119625836,29.757584507122136,1,25.64822707340711,48.17665501713786
B2412,Toronto,Hotel,57917.45425074981,57917.45425074981,20.33854680502788,0,9.216589027350825,50.20198495701984
B2413,Toronto,Office,36040.27270747474,36040.27270747474,40.73545024040416,2,19.567690989781934,32.87325521150329
B2414,London,Office,37738.12190541468,37738.12190541468,17.160569991134693,1,5.826101596083965,84.26213880952771
B2415,Ottawa,School,19501.753348790025,19501.753348790025,21.452668623170847,0,20.1636535373135,53.6730043732517
B2416,Mississauga,School,21670.75640739377,21670.75640739377,25.430905173374025,1,33.92052221353107,58.906526697843766
B2417,Mississauga,School,67321.19258436534,67321.19258436534,46.1785248774108,2,16.526201389574005,37.42848215175932
B2418,Toronto,School,103499.0424135984,103499.0424135984,44.13447049281625,2,6.169880377247347,26.36276191002548
B2419,Toronto,School,29478.887287973368,29478.887287973368,10.971933155866866,1,5.928673727580306,17.731934938253843
B2420,London,Hotel,21010.48191408954,21010.48191408954,18.29291271206495,1,16.639602798406084,74.27072268324243
B2421,Toronto,Office,36040.27270747474,36040.27270747474,40.73545024040416,2,9.80074809389582,27.661085351907005
B2422,London,Mall,62636.16150134505,62636.16150134505,44.66244282880879,2,5.700562889845577,72.10678187699179
B2423,Mississauga,School,74535.66593651561,74535.66593651561,31.981839156252395,0,27.686408418505305,45.13388014422585
B2424,Ottawa,School,68437.7140261269,68437.7140261269,27.445730327295298,1,18.75569026645672,47.41973208906863
B2425,Toronto,Office,11933.700164641648,11933.700164641648,10.066062922940466,1,13.677343159179635,52.22597464834946
B2426,Mississauga,Hospital,56204.3918844327,56204.3918844327,28.960574326970555,1,32.002495490494425,43.09376573147889
B2427,Ottawa,Hotel,42718.96105946458,42718.96105946458,36.106160465842,0,8.484168806015768,19.05579795003311
B2428,Toronto,Hotel,120031.10567107351,120031.10567107351,49.95967085204345,2,33.67756486865957,37.86686290025612
B2429,London,Hospital,55261.30014148285,55261.30014148285,35.35515451694933,2,14.419001521320585,69.73609246245445
B2430,Hamilton,Hotel,19324.732785298344,19324.732785298344,10.482694883617404,1,31.652110169260435,69.92059613219838
B2431,Hamilton,Hotel,16010.669293441388,16010.669293441388,23.5064814621988,1,23.088286294383845,35.760187651599495
B2432,Hamilton,Office,45502.10849119414,45502.10849119414,27.271204948865343,1,29.801220792244624,51.40923639019192
B2433,Hamilton,Mall,64553.69225918627,64553.69225918627,23.88951378683953,1,34.52039489631393,27.41025052107437
B2434,Ottawa,Mall,99653.11855622887,99653.11855622887,50.02397583999537,2,13.652163134562372,28.93348733768522
B2435,Mississauga,Office,17735.768948844343,17735.768948844343,20.90520288732281,1,33.83406456222779,12.074237956594668
B2436,Ottawa,Hospital,79066.37029909252,79066.37029909252,32.2770799109165,0,16.68445684707261,90.707189491697
B2437,Toronto,Office,58123.052090418525,58123.052090418525,26.876572427825103,0,16.565357142107672,28.96359985674156
B2438,Mississauga,Hospital,18640.74158009024,18640.74158009024,25.981326226818886,1,15.211613127635172,30.478048924281698
B2439,London,Hotel,58058.76380368776,58058.76380368776,29.19781617175035,1,21.24222822042756,35.164128938061864
B2440,Hamilton,Hospital,18067.31351169605,18067.31351169605,28.367400359388217,1,9.624351295354613,21.46672645258861
B2441,Ottawa,School,42753.335937841446,42753.335937841446,23.607901844141285,0,21.61134456074033,67.53365948632265
B2442,Toronto,Hotel,32564.43617326347,32564.43617326347,16.335039434207083,1,21.25114437230012,16.76286578598279
B2443,Toronto,Office,33340.779869987455,33340.779869987455,43.853783609011984,2,27.8570543781461,22.078218369371523
B2444,Mississauga,Hotel,41037.03191672161,41037.03191672161,18.396552615453363,1,30.009498858127568,68.02810539310835
B2445,Toronto,Hospital,134586.23625567055,134586.23625567055,54.95645955499078,2,18.21324050937272,40.56945584332985
B2446,Mississauga,School,21670.75640739377,21670.75640739377,25.430905173374025,1,14.069997480544812,73.71530440310701
B2447,Toronto,Hotel,83198.68295054926,83198.68295054926,28.797153147984293,1,12.780046919512834,60.168227020312784
B2448,Toronto,Hospital,10822.64584178984,10822.64584178984,10.808467113579322,1,10.838715101146157,33.04190557553618
B2449,Ottawa,Hotel,27823.19294619735,27823.19294619735,17.368795598149596,1,6.729427465970747,68.57451554403953
B2450,Toronto,Office,33340.779869987455,33340.779869987455,43.853783609011984,2,15.2734393650414,20.46463122635926
B2451,Ottawa,Mall,29598.18934817961,29598.18934817961,19.8115574370042,1,13.107430763923498,58.27693447720274
B2452,Mississauga,Hotel,131440.6818100963,131440.6818100963,51.05772392143084,2,33.99252157599222,49.34332945405312
B2453,Toronto,Office,45392.64176537284,45392.64176537284,43.411567071928594,2,21.73126478750132,34.108622453569666
B2454,London,Mall,18366.006060072614,18366.006060072614,27.80527602644994,1,15.418311170915226,64.360449796555
B2455,Mississauga,Mall,31428.95475842159,31428.95475842159,27.95747452718044,0,22.41402802981088,88.42002331062542
B2456,Toronto,School,33848.62676046658,33848.62676046658,33.83591763073686,0,9.175901040370864,99.9014229786769
B2457,Hamilton,Mall,9160.451089065406,9160.451089065406,10.15683970353374,1,18.321312476066087,64.6986491869082
B2458,Toronto,Office,20047.5228001871,20047.5228001871,33.834391578570774,0,23.787029642631914,46.423528689625314
B2459,Mississauga,Hotel,31176.485540154856,31176.485540154856,28.42124831781252,0,19.66693495377354,30.268639019458146
B2460,Ottawa,Hotel,45159.2163405114,45159.2163405114,30.24813250918957,0,17.053364019629726,33.13864804556006
B2461,Ottawa,School,37668.43437682157,37668.43437682157,53.35830426531748,2,34.815451666990946,53.15094803347891
B2462,Toronto,Hospital,27832.35052236062,27832.35052236062,25.713584892163883,0,31.40944286446781,43.05499311526384
B2463,Hamilton,Mall,62636.18886421676,62636.18886421676,45.80734779287432,2,23.702178744783204,92.243307036245
B2464,Hamilton,School,126817.33446479953,126817.33446479953,44.11186611679187,2,22.08132083546848,43.14659208901386
B2465,London,Office,23521.341587845105,23521.341587845105,25.68649695204564,1,23.61981439473752,43.6100132030892
B2466,Ottawa,Hotel,37223.42265432709,37223.42265432709,19.04081022052614,1,11.039363234672996,44.518106119057926
B2467,London,Office,21756.81053480697,21756.81053480697,30.070467758281687,0,16.85413229792956,85.29581893308922
B2468,Hamilton,Mall,108466.64641525624,108466.64641525624,37.92343374250779,2,6.18378598672698,68.57094887622117
B2469,Ottawa,Office,114816.75187567055,114816.75187567055,45.06583878160768,2,19.2663811246048,65.27519652870035
B2470,London,School,76664.12376585844,76664.12376585844,27.31907920891746,0,21.29073751872989,40.0728720145476
B2471,Ottawa,Hospital,79468.50664325182,79468.50664325182,38.1938803799475,0,11.832492083096287,83.61137591491955
B2472,Mississauga,Office,79467.29054507235,79467.29054507235,50.6344004065064,2,33.92086541496541,13.452747522013102
B2473,Hamilton,School,87269.36116995307,87269.36116995307,48.56134719347365,2,32.28363832811726,88.37174551043019
B2474,Toronto,Mall,46497.514596515626,46497.514596515626,29.413225095218493,0,26.66429706367717,56.147490981453664
B2475,Toronto,School,79202.28866090806,79202.28866090806,29.23171071325804,0,21.00159886296088,45.84252113770715
B2476,Mississauga,Hospital,30045.672824629077,30045.672824629077,25.454607454736998,1,31.09907478943055,54.74505526459171
B2477,Ottawa,Hospital,55282.20869192208,55282.20869192208,31.777057830972836,0,8.919570314703886,70.0673977480448
B2478,Hamilton,Office,121213.92220193984,121213.92220193984,49.938159901293325,2,28.71529382824655,11.148888386610762
B2479,Hamilton,Office,40335.94800487322,40335.94800487322,29.03575922278887,1,8.744624419005449,88.43966708124229
B2480,Toronto,Mall,46497.514596515626,46497.514596515626,29.413225095218493,0,28.826319876482163,50.20655727802536
B2481,Hamilton,Hotel,132901.11441793895,132901.11441793895,48.588323241999085,2,13.273027047540708,40.86698677300704
B2482,Toronto,Office,27169.98949497407,27169.98949497407,21.86184078554258,1,31.312717430545668,22.44210090706514
B2483,Mississauga,School,46355.31458189526,46355.31458189526,26.660470663965494,0,33.32126281476194,49.55188369225979
B2484,Ottawa,School,68437.7140261269,68437.7140261269,27.445730327295298,1,9.463879082153468,54.669049415594095
B2485,Mississauga,Hospital,15444.335245706876,15444.335245706876,29.449917251551287,0,18.880268151961808,46.328202504413
B2486,Toronto,Office,77590.23603302316,77590.23603302316,33.43726607953148,0,34.42962134488055,71.07940844442074
B2487,Ottawa,Hotel,138344.10114776547,138344.10114776547,52.10491349623116,2,19.5022230791944,47.88068758833034
B2488,Hamilton,Mall,76783.24115664494,76783.24115664494,28.60571027997867,0,30.906425675436356,96.5275820061916
B2489,Ottawa,Office,7372.585888082496,7372.585888082496,10.117212775576649,1,22.661945663939598,63.934976604123264
