Building_ID,HVAC_System_Type,Pre_Automation_Energy_kWh,Post_Automation_Energy_kWh,Peak_Demand_Reduction_MW,Automation_Efficiency_%,Cost_Savings_$,CO2_Reduction_Metric_Tons
B2807,Upgraded,122173.43419267496,109941.7653462122,36.17028265874309,67.13074447495853,1132.1011403606735,4.934142203989686
B2808,Smart Automated,222100.599106934,126941.30033189165,36.67706966522341,84.66814871946293,5140.761432695955,21.01558157026504
B2809,Upgraded,185408.55366521672,165080.7968650178,26.945783158464383,69.69716805524952,2515.0107165001104,12.15298588106496
B2810,Traditional,274083.9546302799,177572.64200763506,33.5457292897456,55.64944852740008,9543.885076028875,44.57614885001367
B2811,Traditional,171857.7995623784,129089.95515676546,20.46548570336625,64.25242666197026,4219.705150977224,17.746074930666488
B2812,Traditional,231191.6928821904,170764.60614914083,15.612817791491649,69.60737481884371,3970.861660718924,24.16257902014112
B2813,Smart Automated,95358.85877244933,49469.36658028139,30.61946753458956,83.19257789790464,4184.076912448751,18.824635617005487
B2814,Upgraded,117169.33984623651,82134.3007533531,43.339257808509885,66.13387039389478,4184.5035970183,20.357412235987777
B2815,Traditional,292048.3569786805,198863.9200141656,27.867222352841257,62.32600971851448,8780.635835675079,40.38343278360511
B2816,Traditional,250146.6747772707,152438.8559481937,26.165582618646567,69.36131624101517,6002.423997473759,37.85804186765293
B2817,Traditional,208155.47328348705,148789.92658414677,28.593994036856024,56.19613750644938,4795.506181288594,21.62392668419702
B2818,Traditional,133560.9727042402,100188.28440538832,18.747663301626385,58.75322656296407,1653.8122442474855,11.839092816005817
B2819,Smart Automated,152183.5427745241,89417.9699443726,39.5497658996786,83.59862154780296,3875.001610787449,19.88113829401816
B2820,Traditional,203352.8473026769,159103.3459718306,15.478366878056624,58.16303381733396,3658.9755021975375,14.37975730191484
B2821,Smart Automated,265531.9043163627,138506.23541888315,42.87794282399271,83.6763483915306,4744.483053658079,30.34441678513257
B2822,Smart Automated,297792.15653424413,141297.45022774168,47.686281271465575,79.8386336063106,5669.811521654196,41.80115943797541
B2823,Traditional,179427.91084617784,141847.05820200485,29.155202666084502,51.51399454619575,1895.2384816373017,12.558736354320631
B2824,Upgraded,85214.25509494997,63543.4986875562,37.504685836131976,52.37005247196303,1991.3620056172952,14.022866554933245
B2825,Smart Automated,266089.56245990924,142901.85732269796,44.34241852161516,94.8265580312844,7060.838645436978,23.309842443714608
B2826,Smart Automated,58131.54487281298,30934.36368573576,41.46426242238789,77.93925419176419,1568.531641330359,6.288529573175249
B2827,Upgraded,123286.93256525332,96925.41301025772,36.91111562898475,60.78189105472018,3632.066346355865,11.70269249459688
B2828,Upgraded,283591.7536922537,239016.0606590089,30.77326956347284,65.14620414268877,4728.470462563866,23.59704179490793
B2829,Smart Automated,101284.9101205018,51496.01696336382,38.61953740404845,89.47946110932187,1912.1836210100564,12.286110834557537
B2830,Upgraded,52748.95716462012,38793.163346290414,37.58218702107406,52.050319281329486,1750.9723948976562,5.6517858989248335
B2831,Upgraded,94508.99171743786,82568.20600663044,41.73907362892332,68.36852864290817,1483.8503071071234,6.480011947749769
B2832,Traditional,284766.92462822405,226849.47037747424,31.35067259672711,55.37067512135215,4678.102039190599,25.086401476661926
B2833,Smart Automated,59137.41696202372,32241.115012018312,34.2354091439136,93.04906614571684,912.4691309998336,3.589457801510358
B2834,Traditional,208155.47328348705,148789.92658414677,28.593994036856024,56.19613750644938,4795.506181288594,21.62392668419702
B2835,Traditional,231191.6928821904,170764.60614914083,15.612817791491649,69.60737481884371,3970.861660718924,24.16257902014112
B2836,Upgraded,117169.33984623651,82134.3007533531,43.339257808509885,66.13387039389478,4184.5035970183,20.357412235987777
B2837,Upgraded,191601.1600742243,167488.28629660746,29.666023019266945,68.94181334217038,3342.422771211393,13.90120836345092
B2838,Smart Automated,203965.79704557607,119367.05596413383,45.19025713145115,84.75255619334422,3766.822543763067,21.903392592027668
B2839,Upgraded,85623.8857253783,64297.89765570124,25.007869056144006,56.672567916737314,2686.906765246984,9.341789505428434
B2840,Upgraded,107768.69914701783,78962.64040850662,28.201014282351093,56.63129398134387,3047.228902451791,15.864308479188136
B2841,Smart Automated,143327.32906993822,80546.80258340448,46.76447661957276,88.04583297183879,1444.205803433843,7.857856787989643
B2842,Upgraded,249963.8139868288,182390.75624907983,31.55269786480926,53.632279355132056,5590.025878507953,32.42010265970188
B2843,Smart Automated,174591.94318486995,107358.88654786344,40.88866135491215,77.2897527613181,2610.218993287464,9.861765085657993
B2844,Upgraded,66052.23426878352,47686.228208710905,36.95727587440452,57.83718746376052,2022.0427823373511,9.300886470805414
B2845,Upgraded,209631.4869160214,149353.70529415048,26.141302164182644,67.81711069966293,8740.52784589076,37.31595622030404
B2846,Upgraded,287113.3267405392,207991.2054462614,37.57226831661898,66.9685075818105,9953.87463039974,39.85712213653029
B2847,Smart Automated,56346.58891508621,29776.29114687785,43.27999222921402,88.45933244788864,1934.79193429195,5.824666289416007
B2848,Upgraded,96609.56553606364,69161.2300218794,41.798653572829245,52.037862017458735,3257.7429957723666,11.651258918939927
B2849,Traditional,153656.03093175593,102965.93108323668,33.42728430945496,57.142423186010056,4297.59558091127,19.710922338906663
B2850,Upgraded,166850.37781246743,121348.26932127328,26.605924015430467,63.602237708939455,4685.639566243949,19.01910737021112
B2851,Smart Automated,256170.2414812873,126389.439221971,39.388286733397706,80.96104417278886,4754.909027537241,24.73211285499854
B2852,Traditional,204652.84455379608,137058.6211837965,24.884962825874112,58.85091029629491,4747.961254250779,27.536796126205367
B2853,Traditional,265446.4052533793,184001.62773216207,15.913792362413552,55.64992131945704,6544.37953923311,41.877919401396746
B2854,Upgraded,281312.07935391646,197343.96116494047,31.87849576228283,56.68099931337538,12230.59173383148,40.13243121420818
B2855,Traditional,59856.70284212648,37431.5468128434,30.664579736190017,57.059170069047134,2433.545669651288,8.124886874085668
B2856,Upgraded,185408.55366521672,165080.7968650178,26.945783158464383,69.69716805524952,2515.0107165001104,12.15298588106496
B2857,Upgraded,121759.5332937282,105138.13230500606,25.669926451659,58.19342106751985,1852.167818585156,7.130472158744453
B2858,Upgraded,179729.4263207094,150596.24790363363,40.63958169584584,64.57962123311633,3351.048544714763,19.75052190367606
B2859,Upgraded,93842.8196558624,81998.07251040694,36.776211454498494,64.28653271469994,1509.3431171017594,8.201387954756694
B2860,Upgraded,87764.47294522506,63565.78810803704,29.62973231127846,53.22725602110767,3349.582567823302,14.134243000453123
B2861,Traditional,250713.36214950285,177933.12555771903,23.754258435389865,68.52388136863564,7437.643696721403,31.74135184061384
B2862,Traditional,168553.55416436592,111757.18205259812,26.32873217286289,57.47842094025627,3784.857410335881,27.12852297684304
B2863,Traditional,223745.47153163565,159554.386854087,23.21891476271214,55.065447670454304,5507.041725588219,27.688223242328693
B2864,Upgraded,93473.81230487184,75135.36810748342,35.43094793643791,58.6880663801322,1701.782765421981,10.987430105639572
B2865,Upgraded,244962.74722333744,215179.42628807147,29.49256899279648,64.46887324709824,3099.75982650422,13.266375539761604
B2866,Upgraded,292275.6575352028,223495.68746374187,30.54731878710104,64.96768699352462,8250.942820845323,36.31028789438509
B2867,Smart Automated,56100.1953891345,29374.89533377828,39.52637033376482,83.15086062064861,1213.9630060841191,6.066418237664963
B2868,Upgraded,273638.05672352284,193821.822979064,38.33076264535119,66.33558933011273,10644.387411839518,50.68246196753844
B2869,Smart Automated,95358.85877244933,49469.36658028139,30.61946753458956,83.19257789790464,4184.076912448751,18.824635617005487
B2870,Traditional,135468.04150967152,108598.5747343752,33.95498477437795,55.783748925919,1261.4091867500017,8.549461365510266
B2871,Traditional,173968.9337696927,118686.72507777062,32.69599394437858,66.45967610083535,3634.560181291295,18.66000036867597
B2872,Upgraded,267884.2015380941,191171.39801001403,37.96891595228893,60.112683068439175,6298.678952653098,34.98042332088971
B2873,Traditional,223674.11771360668,152881.68849010425,31.711763175192782,66.00006963527363,6173.554037139442,23.35448639559059
B2874,Smart Automated,172160.79760116644,98476.53056131447,40.92589811851165,90.40316423514192,5342.177823056194,15.789532054607266
B2875,Smart Automated,272187.0199672443,148186.0927705753,31.884942810647267,90.77864943552017,7159.371350308955,27.490121303613822
B2876,Traditional,107667.45292943966,78135.517563058,20.54889656479444,53.77081211498502,1908.678710012093,8.344522528193945
B2877,Upgraded,265030.59929730115,227132.10052239703,35.40981793335003,50.19957553316899,5425.886848543888,26.01238421558788
B2878,Upgraded,249389.77515929705,216687.6472152265,29.197548143220743,60.15610127917558,4298.524971889505,21.746329074666328
B2879,Upgraded,163109.87903317335,137638.6983341078,38.27548032598882,63.24868023402136,3361.119009817615,16.365786875683067
B2880,Upgraded,140598.47477915828,117546.7430229202,33.99706321217405,50.89822597991232,3068.417684896355,10.041175981222684
B2881,Upgraded,136952.30197554827,118930.29098386486,40.05100509001379,68.41533216926715,2587.788102878328,7.936404886164348
B2882,Traditional,57795.78376532117,38398.22002382146,21.030326946592268,57.6871007704827,1880.1697431787115,6.527710930659973
B2883,Traditional,238179.1598894103,179916.85924851074,21.58833135375296,62.98644649153764,2529.5240390372496,10.832169859026202
B2884,Smart Automated,268236.45896910207,114635.52140855904,45.99530946477542,86.47057902911146,11849.003704137354,49.67567350855487
B2885,Upgraded,154441.69554183344,116597.48889432012,37.53709828110157,62.47297556580532,4136.466746932386,18.0103569989204
B2886,Upgraded,154395.1939462321,126433.49357586534,31.798326543157444,54.052652682706864,2944.3185224389817,16.430268601591784
B2887,Smart Automated,269657.4965887895,140612.82165497847,35.09495116670844,82.20100931801957,3647.506506296257,23.895253880021
B2888,Upgraded,181422.54557567145,151192.62413445892,41.01934942630344,60.8899391820773,3354.3292047875952,14.111412690103435
B2889,Upgraded,158706.83465093654,133169.86405111093,42.58693603975762,60.09591196609056,2135.893186693158,13.662728512897752
B2890,Smart Automated,59137.41696202372,32241.115012018312,34.2354091439136,93.04906614571684,912.4691309998336,3.589457801510358
B2891,Upgraded,163805.0372704503,130658.79761867908,33.19722359371337,50.3624808209146,3319.8005455881857,17.109502996334417
B2892,Upgraded,62856.45337106258,53582.42536565191,33.97606898457534,50.22835966908147,1089.8416255578109,5.239460137308704
B2893,Traditional,230855.02842214625,168163.0095373847,28.31843378689517,66.10180636991325,4551.177461957412,16.539451561662826
B2894,Traditional,96381.37892578029,64286.60067981896,15.59334939906508,61.13756886344191,2521.253086175124,10.453326848098165
B2895,Traditional,128822.5844576526,97986.3431040762,31.04446351151629,60.3740198876119,2119.292909522409,14.400172058921996
B2896,Upgraded,124280.42890579376,97110.43941081969,34.11427703221068,61.24145588805142,3443.612537728999,11.19613865364447
B2897,Upgraded,70261.55397691198,58526.63398782644,40.79529732402173,68.65421016265523,1315.2809489385122,7.023940766330933
B2898,Smart Automated,115566.01107495627,58240.14895784791,49.15111840798623,92.3993831929537,2620.368891874145,12.915011957469362
B2899,Traditional,107667.45292943966,78135.517563058,20.54889656479444,53.77081211498502,1908.678710012093,8.344522528193945
B2900,Upgraded,111600.5083097767,86793.01213877415,39.056895298034846,64.369078946451,2039.723527336257,12.434417188389082
B2901,Upgraded,79327.04724059862,55721.23412097279,33.98676765353845,62.11275778646823,2407.119354729361,11.845198267034634
B2902,Upgraded,51596.4679292084,37318.34657375297,30.751087463499324,65.2888145615101,1167.2080979872603,7.060181672855627
B2903,Smart Automated,254360.89043461025,159028.37259435785,47.31749852341034,82.2918745639508,4672.9430368427775,18.490994638119183
B2904,Traditional,90905.9552979173,71404.20194912728,17.966043221421664,53.585065114785614,1692.6003263871814,7.366100315505081
B2905,Smart Automated,220035.1929400751,112628.64338879225,37.845665688311975,76.04710040374945,4612.3770447054585,25.431083911947244
B2906,Upgraded,288912.8745574383,205714.19160688904,39.928800286185336,54.95119540559773,7940.091137241817,46.395004430708894
B2907,Upgraded,154395.1939462321,126433.49357586534,31.798326543157444,54.052652682706864,2944.3185224389817,16.430268601591784
B2908,Upgraded,68111.72194863972,52101.052655198335,25.80964336700852,51.380918126292,1617.0126735226272,8.527442993129593
B2909,Traditional,54597.66913686668,37495.35291128608,30.04707612360542,65.61263434851114,1249.8945648834826,6.835902891908199
B2910,Upgraded,286183.00557285256,256865.5897082848,32.9537283610399,64.02279188834947,3180.2458559297256,13.650604156756058
B2911,Smart Automated,82378.73032070104,46244.17743875849,43.172318887384144,81.26695835170287,1169.433991182774,7.788091208934172
B2912,Traditional,71337.41701966096,49830.785730135234,29.242401267015588,65.75098171717559,1629.5347171728426,11.383417023820998
B2913,Traditional,105302.36045490055,78464.3551728619,31.862573317858608,60.97717330154712,1497.0846089760466,5.938040061931861
B2914,Smart Automated,284307.1218091128,149910.95095516468,37.470221293833504,75.38655261835203,4338.871946561464,21.39309326824469
B2915,Traditional,262801.72851219214,181094.87683789412,18.286968215292035,64.85762987335877,8356.872649688266,35.78938824671221
B2916,Upgraded,242730.461161013,207258.0691341064,42.628577954793,60.81810007676162,4717.5928876999415,22.23679609911396
B2917,Smart Automated,88473.97658496376,52433.703877489024,35.91112507809075,76.25379243243732,2512.259270139328,9.734525481052412
B2918,Upgraded,105192.4031971901,94565.15799063822,30.588955383415463,52.3510260030044,1082.1889632361006,6.86541561170171
B2919,Smart Automated,257554.9661417479,137222.35638013112,48.09753693755768,83.61058676924415,9741.667432474287,41.33467867668664
B2920,Smart Automated,259724.5216114836,141386.11258910786,40.47890660438727,92.48445049370352,3960.050413392061,16.893139345433255
B2921,Smart Automated,111337.27742033024,58562.48393856632,33.49364334094715,87.4681191631888,3863.430591129312,12.677756123927724
B2922,Upgraded,55530.88788224931,42334.70686282134,26.163446976839506,53.877261358737854,1349.0255144627342,5.775505734106626
B2923,Smart Automated,224355.06681171,100954.7733963706,40.934630137547074,88.85064863074216,6205.409241672855,33.81225445432794
B2924,Smart Automated,226809.65857834968,112857.00432485565,37.91375313578773,91.05171359159624,7349.960803375488,32.56615771764669
B2925,Smart Automated,269779.5768905412,143238.70128239688,32.7230027349964,83.98699484079285,7588.298815119897,33.78403020464072
B2926,Smart Automated,221971.43057520333,144178.51322554762,45.36750957709977,77.4873679800102,3716.8393420818825,11.23706741360568
B2927,Smart Automated,161475.6765941871,77883.5454593536,33.23968929390622,80.31165665917212,4122.626753993191,23.32083240573789
B2928,Upgraded,215884.34300417764,171093.65071778782,36.79277025336199,65.08529946694046,5398.016249335166,18.355123497144188
B2929,Upgraded,114938.44594008155,90809.89926007616,31.74566709002396,66.76983667686049,2989.841218984177,9.65946863701974
B2930,Smart Automated,221971.43057520333,144178.51322554762,45.36750957709977,77.4873679800102,3716.8393420818825,11.23706741360568
B2931,Smart Automated,266089.56245990924,142901.85732269796,44.34241852161516,94.8265580312844,7060.838645436978,23.309842443714608
B2932,Smart Automated,195147.08756951088,97590.3166148694,37.78702395731228,77.42050000970386,6787.507567660714,37.90081594447763
B2933,Upgraded,71746.68997785254,53105.9483977623,29.504315871472865,63.4574333719616,1492.1119045904734,11.256956588720756
B2934,Upgraded,249389.77515929705,216687.6472152265,29.197548143220743,60.15610127917558,4298.524971889505,21.746329074666328
B2935,Upgraded,137531.31479168253,120867.76968763392,28.761932623523887,58.671655852652286,2104.8841640531127,6.804653162970677
B2936,Traditional,78309.5114601888,58814.452285307234,32.180593451260776,64.36662350744008,1207.2180370672727,4.462326292934154
B2937,Traditional,206472.84410925227,146622.03601075747,28.61398082175185,58.072020047231824,5339.347205897313,30.08006436043801
B2938,Traditional,70699.66698128163,50812.8386556025,30.351920183811213,53.90481205912984,1552.653400283719,8.949363935131478
B2939,Upgraded,103735.0946476892,80999.27315686592,33.3085270831771,64.68887864151183,2932.3473446650105,13.933231211820427
B2940,Traditional,233143.02430256247,186168.43854659668,32.28523886726518,65.72411304522116,3555.103668400552,13.984423858695404
B2941,Smart Automated,261195.8070292219,115853.93715810702,39.80400867794172,77.81605897785352,6525.357717548352,41.71125048315178
B2942,Traditional,191283.29589730225,123296.54881640682,26.1313215402087,62.44686529234493,4547.691844726697,23.007656523306185
B2943,Upgraded,122915.6446773258,95738.41249219772,42.38924768754157,63.77263258615751,2395.9669448341856,18.538981163581525
B2944,Traditional,174722.03836283903,143495.0472027125,19.71334564425221,65.8311640518274,3291.096370535158,11.92002468848855
B2945,Traditional,197818.8589362323,143213.64060823235,21.100427641905306,59.97791329071884,4386.535885650624,19.558601405263587
B2946,Upgraded,208369.55495653683,172493.31587086883,44.08054787010376,65.08496519364161,5040.98209553092,21.75584170649412
B2947,Upgraded,133374.79292278603,116617.14557949475,26.404307903513523,62.68727377743375,2239.761009300775,10.753622901471063
B2948,Upgraded,172898.63668535923,137898.90549901294,25.144484357548635,54.12504227672305,3638.1357285995423,18.743120542221963
B2949,Smart Automated,284307.1218091128,149910.95095516468,37.470221293833504,75.38655261835203,4338.871946561464,21.39309326824469
B2950,Upgraded,84839.01851820602,67103.24956936168,42.83142462092809,61.81275667989276,2140.113635498354,12.087971796924244
B2951,Smart Automated,234111.0589061807,127208.0651900649,32.082373444566684,82.94030082474383,3078.8716433459035,20.34931636008617
B2952,Upgraded,52748.95716462012,38793.163346290414,37.58218702107406,52.050319281329486,1750.9723948976562,5.6517858989248335
B2953,Smart Automated,82378.73032070104,46244.17743875849,43.172318887384144,81.26695835170287,1169.433991182774,7.788091208934172
B2954,Smart Automated,220814.690914899,130246.5241107586,36.99622447398397,89.26092101268637,2189.862730204514,14.622932895938492
B2955,Upgraded,75627.43199766982,54943.70253352838,26.936517269204327,60.30011319419447,2635.469493895577,9.100075195490824
B2956,Smart Automated,64460.66914084909,34664.89518379223,47.72516806582495,87.59115393783473,1515.8874337352056,9.94022037815359
B2957,Smart Automated,266089.56245990924,142901.85732269796,44.34241852161516,94.8265580312844,7060.838645436978,23.309842443714608
B2958,Traditional,191885.21206538955,135513.68396443507,16.086145576164,57.78809877957751,4611.103363144991,21.59827961842081
B2959,Upgraded,268472.5193906288,238651.35544432088,35.160080489640826,57.38561540431082,3623.899910429956,13.38689149435984
B2960,Traditional,295296.5445068559,224541.39713003888,24.32217272662256,55.20473195970459,3066.4983062590063,25.575917518549183
B2961,Traditional,90905.9552979173,71404.20194912728,17.966043221421664,53.585065114785614,1692.6003263871814,7.366100315505081
B2962,Smart Automated,174091.5618003091,108196.91682008268,33.0879720043629,77.49641627933697,2791.93965247099,10.150515174181429
B2963,Smart Automated,191986.30763815736,118683.24654400143,43.655147564755296,84.53686936635634,2473.0068863773,15.45647879662644
B2964,Traditional,138655.53941019415,102484.7447741594,31.059476551215745,55.01786091382205,3265.270512115316,14.63008867055172
B2965,Upgraded,267116.9939744782,203872.0294597486,32.228602416234146,56.50590268046062,8443.502357310339,43.26125533578968
B2966,Upgraded,105045.80048745284,90243.795916991,37.31035877659254,60.88507932227395,1548.0729340109494,8.734862427009949
B2967,Upgraded,269365.2156575951,224210.9421812017,43.994199946449925,50.27491108022691,6283.599141545272,23.569499485610333
B2968,Smart Automated,117248.3511087744,59509.80936411679,39.91451598127193,77.94606088557941,2167.337467194334,10.654800919518989
B2969,Upgraded,227090.7441787587,160605.85846976214,31.16679535254661,62.60494438912316,8899.761381456834,28.95187976110804
B2970,Upgraded,222366.2422843164,185908.3086310149,39.21147691344909,60.83521928535127,4802.263352812722,24.514517426805693
B2971,Upgraded,249356.505401732,180918.7913756051,33.71642537092028,67.90692178306338,7809.330009201866,29.498723922460968
B2972,Smart Automated,283029.5706209031,143774.25122154035,33.034467467077235,79.38137618203716,9457.379101434237,42.216318621132245
B2973,Smart Automated,114950.89526603997,59952.17819066935,44.51764624286695,78.98430549788107,1401.1994248249937,8.92886700102257
B2974,Traditional,267474.09051553207,191632.1966686051,32.56923395051038,61.30170624905513,5337.5935531209925,26.66968826644483
B2975,Upgraded,181422.54557567145,151192.62413445892,41.01934942630344,60.8899391820773,3354.3292047875952,14.111412690103435
B2976,Upgraded,147323.90351049416,122510.00009337976,32.28107756981521,69.57050936778282,3026.0840112980904,14.267391926039162
B2977,Traditional,69644.62428875518,47581.40103298573,32.675796492962135,54.06945484995192,2032.2804429754424,8.762767382047793
B2978,Upgraded,191432.99099894776,157878.06837896444,36.46676175647903,60.76663886511427,3779.658659924415,21.792429045396783
B2979,Traditional,292764.5612913419,183367.9434599232,23.3120484382561,56.64912314297424,7130.113728274467,53.05050346543858
B2980,Upgraded,288912.8745574383,205714.19160688904,39.928800286185336,54.95119540559773,7940.091137241817,46.395004430708894
B2981,Upgraded,197573.73562870192,146435.37830275064,44.540607728605785,54.608333242347,5563.004700438624,21.05779493162164
B2982,Upgraded,296665.6483167866,233630.31672241943,44.33843247735093,59.7018931995908,7542.957054024641,31.607511493133284
B2983,Upgraded,68784.44543395219,48228.33305752767,28.94443914180832,66.3425628403117,2970.184042914543,9.616636987465045
B2984,Smart Automated,261137.3496337676,132669.1648826009,41.91535730477483,94.14896038076192,8294.239709022864,27.838090685156235
B2985,Smart Automated,155356.13764812448,83178.03229144993,31.252794211648897,88.54241279470018,3439.2616775848564,16.97284900773548
B2986,Upgraded,107768.69914701783,78962.64040850662,28.201014282351093,56.63129398134387,3047.228902451791,15.864308479188136
B2987,Upgraded,237412.9579357312,211920.27205000937,28.840382211621105,52.0513592516718,3704.708162702127,13.585310088024343
B2988,Smart Automated,234111.0589061807,127208.0651900649,32.082373444566684,82.94030082474383,3078.8716433459035,20.34931636008617
B2989,Smart Automated,172160.79760116644,98476.53056131447,40.92589811851165,90.40316423514192,5342.177823056194,15.789532054607266
B2990,Smart Automated,74860.3481898363,45497.62496557326,40.310664721567775,89.11171725287649,656.6890103091367,4.674982014760782
B2991,Upgraded,252379.01868121952,225002.218990412,39.40295291808927,59.1788103319364,3865.194124986151,18.344624948683595
B2992,Upgraded,103735.0946476892,80999.27315686592,33.3085270831771,64.68887864151183,2932.3473446650105,13.933231211820427
B2993,Traditional,100037.56106120252,66188.93430073594,29.37517918448094,51.331294558284455,3570.784941552052,13.843037355279709
B2994,Smart Automated,149060.50472566468,79726.76332941109,31.957750204058858,75.93703817055206,5884.391618715561,29.447237279646767
B2995,Smart Automated,299483.5276333344,161537.36642889478,42.02249594377375,76.44632950515877,6863.05968370094,48.2895032166323
B2996,Traditional,52442.71185479592,36998.37660908904,29.8017981724694,67.65119753544695,1247.551020170211,3.778795546403595
B2997,Smart Automated,101605.3179401508,61051.94251242025,49.28952864456584,83.80882700624848,1909.031961377746,5.522155126814219
B2998,Smart Automated,256170.2414812873,126389.439221971,39.388286733397706,80.96104417278886,4754.909027537241,24.73211285499854
B2999,Upgraded,85623.8857253783,64297.89765570124,25.007869056144006,56.672567916737314,2686.906765246984,9.341789505428434
B3000,Upgraded,189912.1708717285,150466.55703326288,38.87706852209563,67.09948039122949,3185.500595194704,18.2494848670998
B3001,Upgraded,53273.61414708341,40037.06965792885,30.1687514403764,57.8491637245896,1882.7522516570752,7.405471330131898
B3002,Upgraded,281938.07079880324,217374.0442805539,35.77048494763044,58.68041945417518,6424.444389585926,29.208388269764207
B3003,Upgraded,133799.31041147525,95274.53073199924,42.54085641679376,57.140586879400246,5166.044672522088,20.926857547063104
B3004,Traditional,224162.70596922305,164295.15350064507,15.241623552343304,69.6235567352459,4114.848659461209,17.49024225735706
B3005,Traditional,109545.69526168164,71312.33241231457,18.2268087876282,58.18824143634036,3569.97714921268,17.716590766405645
B3006,Upgraded,172898.63668535923,137898.90549901294,25.144484357548635,54.12504227672305,3638.1357285995423,18.743120542221963
B3007,Upgraded,79437.77072253528,58813.3971556337,38.10055160345517,69.04443571395188,2989.9720884250105,9.30738629267357
B3008,Traditional,204652.84455379608,137058.6211837965,24.884962825874112,58.85091029629491,4747.961254250779,27.536796126205367
B3009,Smart Automated,140243.4742350067,77607.31273366165,36.89445410532193,85.22550924401503,3171.8832570767217,13.77458919922436
B3010,Smart Automated,217973.1858996821,121641.9975484981,31.84409143668613,92.15124675322568,5330.492714576011,29.94581038713139
B3011,Traditional,267474.09051553207,191632.1966686051,32.56923395051038,61.30170624905513,5337.5935531209925,26.66968826644483
B3012,Traditional,81165.67030081671,59918.26379912268,34.15411007631719,63.33200958093239,2003.8988583725632,7.234869655659715
B3013,Upgraded,76745.1597067396,59906.96743031428,39.20466203093939,67.63381223687016,1794.6584233266824,10.839454036061252
B3014,Smart Automated,286014.8349216533,177548.1885063971,46.26475089831255,83.96638110738844,4618.092199837186,18.97235102272933
B3015,Upgraded,107768.69914701783,78962.64040850662,28.201014282351093,56.63129398134387,3047.228902451791,15.864308479188136
B3016,Upgraded,296210.29974058364,212093.3783506636,41.52333650110002,54.94680631638167,10984.966939535534,51.109725481189386
B3017,Smart Automated,156303.37611730836,101042.07597582552,33.02704413421513,80.7848954394531,2224.266759452824,11.187257302191744
B3018,Upgraded,256454.18764119063,210322.91772161337,39.00671704971481,58.87838909012756,5336.916498956745,25.572334279776864
B3019,Upgraded,85028.29394161314,75400.96565814757,41.22880456751538,56.05861811280859,779.8781058541299,6.177173143517061
B3020,Upgraded,148123.3891016712,125530.33822732668,26.640155264727184,59.48510041953907,2750.155765746008,13.430891871506356
B3021,Smart Automated,66959.26477629298,37389.883094098,37.98197121803442,83.27285349837271,1452.9947186565614,7.780242846788477
B3022,Upgraded,107917.92534586086,91030.88016263372,33.575417961843584,55.06203078359218,1583.149426788107,6.982777079282116
B3023,Upgraded,69238.30040730229,54193.49767002805,29.78599427217486,55.55705552179425,1448.4446941420117,6.722927357133887
B3024,Traditional,238179.1598894103,179916.85924851074,21.58833135375296,62.98644649153764,2529.5240390372496,10.832169859026202
B3025,Upgraded,281938.07079880324,217374.0442805539,35.77048494763044,58.68041945417518,6424.444389585926,29.208388269764207
B3026,Upgraded,61741.49169376376,51572.8333033718,31.742964882213,67.23381807574691,1305.2680913772188,5.347577608261791
B3027,Upgraded,118553.80058716753,106620.10042252588,34.209527783823155,57.08542654434432,1031.8502126383707,7.068207194317179
B3028,Smart Automated,273524.8009197836,140623.68650184464,38.894665040572505,89.94888813193388,5912.1571350714,39.869402160206896
B3029,Smart Automated,184243.6057233534,91883.7784845748,46.21642503229111,89.81808112304142,5884.887515937716,18.496807112657272
B3030,Upgraded,137531.31479168253,120867.76968763392,28.761932623523887,58.671655852652286,2104.8841640531127,6.804653162970677
B3031,Traditional,223745.47153163565,159554.386854087,23.21891476271214,55.065447670454304,5507.041725588219,27.688223242328693
B3032,Smart Automated,195147.08756951088,97590.3166148694,37.78702395731228,77.42050000970386,6787.507567660714,37.90081594447763
B3033,Upgraded,129688.12573301748,105496.41970693434,33.21363799549322,52.266070094549285,2184.1369209754184,13.070884332340142
B3034,Traditional,251640.28696536244,177514.9718300354,32.66663159882191,61.434919662874975,8048.742080940957,25.06643330866936
B3035,Smart Automated,286014.8349216533,177548.1885063971,46.26475089831255,83.96638110738844,4618.092199837186,18.97235102272933
B3036,Smart Automated,297792.15653424413,141297.45022774168,47.686281271465575,79.8386336063106,5669.811521654196,41.80115943797541
B3037,Smart Automated,191210.2833156541,101925.74009449112,34.887364826364255,85.67934945095527,6433.102866955062,24.3688571547603
B3038,Upgraded,224072.1939695349,162312.79264835152,27.82551530252013,55.526382169317074,5501.374829829682,43.01704718061546
B3039,Upgraded,166850.37781246743,121348.26932127328,26.605924015430467,63.602237708939455,4685.639566243949,19.01910737021112
B3040,Traditional,134968.7409420165,87099.80784383965,19.79785933018209,58.64037855189012,3487.1767046436366,24.677850405952206
B3041,Upgraded,108401.9377624775,79523.96957196837,40.56016104663641,62.20014834158971,3397.827635229662,17.411830136219358
B3042,Traditional,179427.91084617784,141847.05820200485,29.155202666084502,51.51399454619575,1895.2384816373017,12.558736354320631
B3043,Upgraded,163109.87903317335,137638.6983341078,38.27548032598882,63.24868023402136,3361.119009817615,16.365786875683067
B3044,Traditional,168553.55416436592,111757.18205259812,26.32873217286289,57.47842094025627,3784.857410335881,27.12852297684304
